Updated,Type,Module,Source,F/P,Data
2026-06-24 07:38:31,AFFILIATE_EMAILADDR,sfp_email,"   Domain Name: AMAZON.COM
   Registry Domain ID: 281209_DOMAIN_COM-VRSN
   Registrar WHOIS Server: whois.markmonitor.com
   Registrar URL: http://www.markmonitor.com
   Updated Date: 2026-04-22T20:57:33Z
   Creation Date: 1994-11-01T05:00:00Z
   Registry Expiry Date: 2026-10-31T04:00:00Z
   Registrar: MarkMonitor Inc.
   Registrar IANA ID: 292
   Registrar Abuse Contact Email: abusecomplaints@markmonitor.com
   Registrar Abuse Contact Phone: +1.2086851750
   Domain Status: clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited
   Domain Status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited
   Domain Status: clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited
   Domain Status: serverDeleteProhibited https://icann.org/epp#serverDeleteProhibited
   Domain Status: serverTransferProhibited https://icann.org/epp#serverTransferProhibited
   Domain Status: serverUpdateProhibited https://icann.org/epp#serverUpdateProhibited
   Name Server: NS-144",0,abusecomplaints@markmonitor.com
2026-06-24 07:38:19,AFFILIATE_EMAILADDR,sfp_email,"   Domain Name: AMAZONAWS.COM
   Registry Domain ID: 197784869_DOMAIN_COM-VRSN
   Registrar WHOIS Server: whois.markmonitor.com
   Registrar URL: http://www.markmonitor.com
   Updated Date: 2024-01-29T18:09:26Z
   Creation Date: 2005-08-18T02:10:45Z
   Registry Expiry Date: 2027-01-16T04:59:59Z
   Registrar: MarkMonitor Inc.
   Registrar IANA ID: 292
   Registrar Abuse Contact Email: abusecomplaints@markmonitor.com
   Registrar Abuse Contact Phone: +1.2086851750
   Domain Status: clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited
   Domain Status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited
   Domain Status: clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited
   Domain Status: serverDeleteProhibited https://icann.org/epp#serverDeleteProhibited
   Domain Status: serverTransferProhibited https://icann.org/epp#serverTransferProhibited
   Domain Status: serverUpdateProhibited https://icann.org/epp#serverUpdateProhibited
   Name Server: ",0,abusecomplaints@markmonitor.com
2026-06-24 07:38:16,PROVIDER_MAIL,sfp_dnsraw,vulnweb.com,0,alt1.aspmx.l.google.com
2026-06-24 07:38:16,AFFILIATE_INTERNET_NAME,sfp_dnsraw,vulnweb.com,0,alt1.aspmx.l.google.com
2026-06-24 07:38:16,PROVIDER_MAIL,sfp_dnsraw,vulnweb.com,0,alt2.aspmx.l.google.com
2026-06-24 07:38:17,AFFILIATE_INTERNET_NAME,sfp_dnsraw,vulnweb.com,0,alt2.aspmx.l.google.com
2026-06-24 07:38:16,PROVIDER_MAIL,sfp_dnsraw,vulnweb.com,0,alt3.aspmx.l.google.com
2026-06-24 07:38:16,AFFILIATE_INTERNET_NAME,sfp_dnsraw,vulnweb.com,0,alt3.aspmx.l.google.com
2026-06-24 07:38:16,PROVIDER_MAIL,sfp_dnsraw,vulnweb.com,0,alt4.aspmx.l.google.com
2026-06-24 07:38:16,AFFILIATE_INTERNET_NAME,sfp_dnsraw,vulnweb.com,0,alt4.aspmx.l.google.com
2026-06-24 07:38:17,PROVIDER_MAIL,sfp_dnsraw,amazonaws.com,0,amazon-smtp.amazon.com
2026-06-24 07:38:18,AFFILIATE_INTERNET_NAME,sfp_dnsraw,amazonaws.com,0,amazon-smtp.amazon.com
2026-06-24 07:38:22,AFFILIATE_DOMAIN_NAME,sfp_dnsresolve,amazon.com,0,amazon.com
2026-06-24 07:38:22,AFFILIATE_DOMAIN_NAME,sfp_dnsresolve,amazon.com,0,amazon.com
2026-06-24 07:38:18,AFFILIATE_INTERNET_NAME,sfp_dnsraw,amazonaws.com,0,amazon.com
2026-06-24 07:38:22,AFFILIATE_DOMAIN_NAME,sfp_dnsresolve,amazon-smtp.amazon.com,0,amazon.com
2026-06-24 07:38:16,DOMAIN_NAME_PARENT,sfp_dnsresolve,ec2-44-228-249-3.us-west-2.compute.amazonaws.com,0,amazonaws.com
2026-06-24 07:38:17,RAW_DNS_RECORDS,sfp_dnsraw,amazonaws.com,0,"amazonaws.com. 1606 IN NS ns-1321.awsdns-37.org.
amazonaws.com. 1606 IN NS ns-967.awsdns-56.net.
amazonaws.com. 1606 IN NS ns-1670.awsdns-16.co.uk.
amazonaws.com. 1606 IN NS ns-27.awsdns-03.com."
2026-06-24 07:38:17,RAW_DNS_RECORDS,sfp_dnsraw,amazonaws.com,0,amazonaws.com. 576 IN MX 10 amazon-smtp.amazon.com.
2026-06-24 07:38:17,RAW_DNS_RECORDS,sfp_dnsraw,amazonaws.com,0,"amazonaws.com. 900 IN TXT ""google-site-verification=EEVHeL7fVZb5ix5bR0draHWtJ5MfS0538OwXAfY8HCY""
amazonaws.com. 900 IN TXT ""v=spf1 include:amazon.com ~all""
amazonaws.com. 900 IN TXT ""spf2.0/pra include:amazon.com ~all""
amazonaws.com. 900 IN TXT ""pf2vv39dfkf9tszsg5lggfs6tp6bkjn4""
amazonaws.com. 900 IN TXT ""atlassian-domain-verification=ZT4AapXgobCpXIWoNcd7gtMjZyOUdr4EDFMnFUWrqqqgdaQVbDvoGpRaIwj/tgPH"""
2026-06-24 07:38:16,PROVIDER_MAIL,sfp_dnsraw,vulnweb.com,0,aspmx.l.google.com
2026-06-24 07:38:16,AFFILIATE_INTERNET_NAME,sfp_dnsraw,vulnweb.com,0,aspmx.l.google.com
2026-06-24 07:38:17,DNS_TEXT,sfp_dnsraw,amazonaws.com,0,atlassian-domain-verification=ZT4AapXgobCpXIWoNcd7gtMjZyOUdr4EDFMnFUWrqqqgdaQVbDvoGpRaIwj/tgPH
2026-06-24 07:38:23,AFFILIATE_DOMAIN_NAME,sfp_dnsresolve,ns-27.awsdns-03.com,0,awsdns-03.com
2026-06-24 07:38:23,AFFILIATE_DOMAIN_NAME,sfp_dnsresolve,ns-27.awsdns-03.com,0,awsdns-03.com
2026-06-24 07:38:19,AFFILIATE_DOMAIN_NAME,sfp_dnsresolve,ns-557.awsdns-05.net,0,awsdns-05.net
2026-06-24 07:38:19,AFFILIATE_DOMAIN_NAME,sfp_dnsresolve,ns-557.awsdns-05.net,0,awsdns-05.net
2026-06-24 07:38:16,AFFILIATE_DOMAIN_NAME,sfp_dnsresolve,ns-1588.awsdns-06.co.uk,0,awsdns-06.co.uk
2026-06-24 07:38:17,AFFILIATE_DOMAIN_NAME,sfp_dnsresolve,ns-1588.awsdns-06.co.uk,0,awsdns-06.co.uk
2026-06-24 07:38:21,AFFILIATE_DOMAIN_NAME,sfp_dnsresolve,ns-1670.awsdns-16.co.uk,0,awsdns-16.co.uk
2026-06-24 07:38:21,AFFILIATE_DOMAIN_NAME,sfp_dnsresolve,ns-1670.awsdns-16.co.uk,0,awsdns-16.co.uk
2026-06-24 07:38:18,AFFILIATE_DOMAIN_NAME,sfp_dnsresolve,ns-136.awsdns-17.com,0,awsdns-17.com
2026-06-24 07:38:19,AFFILIATE_DOMAIN_NAME,sfp_dnsresolve,ns-136.awsdns-17.com,0,awsdns-17.com
2026-06-24 07:38:22,AFFILIATE_DOMAIN_NAME,sfp_dnsresolve,ns-1321.awsdns-37.org,0,awsdns-37.org
2026-06-24 07:38:22,AFFILIATE_DOMAIN_NAME,sfp_dnsresolve,ns-1321.awsdns-37.org,0,awsdns-37.org
2026-06-24 07:38:19,AFFILIATE_DOMAIN_NAME,sfp_dnsresolve,ns-1450.awsdns-53.org,0,awsdns-53.org
2026-06-24 07:38:20,AFFILIATE_DOMAIN_NAME,sfp_dnsresolve,ns-1450.awsdns-53.org,0,awsdns-53.org
2026-06-24 07:38:21,AFFILIATE_DOMAIN_NAME,sfp_dnsresolve,ns-967.awsdns-56.net,0,awsdns-56.net
2026-06-24 07:38:21,AFFILIATE_DOMAIN_NAME,sfp_dnsresolve,ns-967.awsdns-56.net,0,awsdns-56.net
2026-06-24 07:38:18,AFFILIATE_EMAILADDR,sfp_email,"   Domain Name: VULNWEB.COM
   Registry Domain ID: 1602006391_DOMAIN_COM-VRSN
   Registrar WHOIS Server: whois.gandi.net
   Registrar URL: http://www.gandi.net
   Updated Date: 2026-06-01T05:28:12Z
   Creation Date: 2010-06-14T07:50:29Z
   Registry Expiry Date: 2027-06-14T07:50:29Z
   Registrar: Gandi SAS
   Registrar IANA ID: 81
   Registrar Abuse Contact Email: abuse@support.gandi.net
   Registrar Abuse Contact Phone: +33.170377661
   Domain Status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited
   Name Server: NS-136.AWSDNS-17.COM
   Name Server: NS-1450.AWSDNS-53.ORG
   Name Server: NS-1588.AWSDNS-06.CO.UK
   Name Server: NS-557.AWSDNS-05.NET
   DNSSEC: unsigned
   URL of the ICANN Whois Inaccuracy Complaint Form: https://www.icann.org/wicf/
>>> Last update of whois database: 2026-06-24T07:38:01Z <<<

For more information on Whois status codes, please visit https://icann.org/epp

NOTICE: The expiration date displayed in this record is the date the
registrar'",0,e7c92ba29faca2e997bfc9ce58d5c661-57148476@contact.gandi.net
2026-06-24 07:38:16,INTERNET_NAME,sfp_dnsresolve,44.228.249.3,0,ec2-44-228-249-3.us-west-2.compute.amazonaws.com
2026-06-24 07:38:27,AFFILIATE_INTERNET_NAME,sfp_dnsresolve,98.82.161.185,0,ec2-98-82-161-185.compute-1.amazonaws.com
2026-06-24 07:38:27,AFFILIATE_INTERNET_NAME,sfp_dnsresolve,98.87.170.71,0,ec2-98-87-170-71.compute-1.amazonaws.com
2026-06-24 07:38:26,AFFILIATE_INTERNET_NAME,sfp_dnsresolve,98.87.170.74,0,ec2-98-87-170-74.compute-1.amazonaws.com
2026-06-24 07:38:15,DNS_TEXT,sfp_dnsraw,testphp.vulnweb.com,0,google-site-verification:toEctYsulNIxgraKk7H3z58PCyz2IOCc36pIupEPmYQ
2026-06-24 07:38:16,DNS_TEXT,sfp_dnsraw,vulnweb.com,0,google-site-verification=4LQORV-lTi-d4GPxtBEQWmFnwff7UAazQc9gZvHukbw
2026-06-24 07:38:17,DNS_TEXT,sfp_dnsraw,amazonaws.com,0,google-site-verification=EEVHeL7fVZb5ix5bR0draHWtJ5MfS0538OwXAfY8HCY
2026-06-24 07:38:17,AFFILIATE_DOMAIN_NAME,sfp_dnsresolve,aspmx.l.google.com,0,google.com
2026-06-24 07:38:18,AFFILIATE_DOMAIN_NAME,sfp_dnsresolve,alt1.aspmx.l.google.com,0,google.com
2026-06-24 07:38:20,AFFILIATE_DOMAIN_NAME,sfp_dnsresolve,alt2.aspmx.l.google.com,0,google.com
2026-06-24 07:38:18,AFFILIATE_DOMAIN_NAME,sfp_dnsresolve,alt4.aspmx.l.google.com,0,google.com
2026-06-24 07:38:17,AFFILIATE_DOMAIN_NAME,sfp_dnsresolve,alt3.aspmx.l.google.com,0,google.com
2026-06-24 07:38:17,AFFILIATE_DOMAIN_NAME,sfp_dnsresolve,alt3.aspmx.l.google.com,0,google.com
2026-06-24 07:38:29,AFFILIATE_EMAILADDR,sfp_email,"This domain is protected by the Registry Lock service. If you are the registrant and wish to take action on this lock, please contact your registrar.

Domain Name: awsdns-37.org
Registry Domain ID: REDACTED
Registrar WHOIS Server: whois.markmonitor.com
Registrar URL: http://www.markmonitor.com
Updated Date: 2026-05-06T18:09:01Z
Creation Date: 2010-10-21T21:03:28Z
Registry Expiry Date: 2026-10-21T21:03:28Z
Registrar: MarkMonitor Inc.
Registrar IANA ID: 292
Registrar Abuse Contact Email: abusecomplaints@markmonitor.com
Registrar Abuse Contact Phone: +1.2083895740
Domain Status: clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited
Domain Status: serverDeleteProhibited https://icann.org/epp#serverDeleteProhibited
Domain Status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited
Domain Status: serverTransferProhibited https://icann.org/epp#serverTransferProhibited
Domain Status: clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited
Domain Status: ",0,hostmaster@amazon.com
2026-06-24 07:38:22,AFFILIATE_EMAILADDR,sfp_email,"   Domain Name: AWSDNS-17.COM
   Registry Domain ID: 1621572912_DOMAIN_COM-VRSN
   Registrar WHOIS Server: whois.markmonitor.com
   Registrar URL: http://www.markmonitor.com
   Updated Date: 2026-04-21T17:50:18Z
   Creation Date: 2010-10-21T21:02:35Z
   Registry Expiry Date: 2026-10-21T21:02:35Z
   Registrar: MarkMonitor Inc.
   Registrar IANA ID: 292
   Registrar Abuse Contact Email: abusecomplaints@markmonitor.com
   Registrar Abuse Contact Phone: +1.2086851750
   Domain Status: clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited
   Domain Status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited
   Domain Status: clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited
   Domain Status: serverDeleteProhibited https://icann.org/epp#serverDeleteProhibited
   Domain Status: serverTransferProhibited https://icann.org/epp#serverTransferProhibited
   Domain Status: serverUpdateProhibited https://icann.org/epp#serverUpdateProhibited
   Name Server:",0,hostmaster@amazon.com
2026-06-24 07:38:28,AFFILIATE_EMAILADDR,sfp_email,"   Domain Name: AWSDNS-56.NET
   Registry Domain ID: 1621573084_DOMAIN_NET-VRSN
   Registrar WHOIS Server: whois.markmonitor.com
   Registrar URL: http://www.markmonitor.com
   Updated Date: 2026-04-30T17:50:10Z
   Creation Date: 2010-10-21T21:02:57Z
   Registry Expiry Date: 2026-10-21T21:02:57Z
   Registrar: MarkMonitor Inc.
   Registrar IANA ID: 292
   Registrar Abuse Contact Email: abusecomplaints@markmonitor.com
   Registrar Abuse Contact Phone: +1.2086851750
   Domain Status: clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited
   Domain Status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited
   Domain Status: clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited
   Domain Status: serverDeleteProhibited https://icann.org/epp#serverDeleteProhibited
   Domain Status: serverTransferProhibited https://icann.org/epp#serverTransferProhibited
   Domain Status: serverUpdateProhibited https://icann.org/epp#serverUpdateProhibited
   Name Server:",0,hostmaster@amazon.com
2026-06-24 07:38:24,AFFILIATE_EMAILADDR,sfp_email,"   Domain Name: AWSDNS-05.NET
   Registry Domain ID: 1621572975_DOMAIN_NET-VRSN
   Registrar WHOIS Server: whois.markmonitor.com
   Registrar URL: http://www.markmonitor.com
   Updated Date: 2026-04-27T17:50:05Z
   Creation Date: 2010-10-21T21:02:42Z
   Registry Expiry Date: 2026-10-21T21:02:42Z
   Registrar: MarkMonitor Inc.
   Registrar IANA ID: 292
   Registrar Abuse Contact Email: abusecomplaints@markmonitor.com
   Registrar Abuse Contact Phone: +1.2086851750
   Domain Status: clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited
   Domain Status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited
   Domain Status: clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited
   Domain Status: serverDeleteProhibited https://icann.org/epp#serverDeleteProhibited
   Domain Status: serverTransferProhibited https://icann.org/epp#serverTransferProhibited
   Domain Status: serverUpdateProhibited https://icann.org/epp#serverUpdateProhibited
   Name Server:",0,hostmaster@amazon.com
2026-06-24 07:38:25,AFFILIATE_EMAILADDR,sfp_email,"This domain is protected by the Registry Lock service. If you are the registrant and wish to take action on this lock, please contact your registrar.

Domain Name: awsdns-53.org
Registry Domain ID: REDACTED
Registrar WHOIS Server: whois.markmonitor.com
Registrar URL: http://www.markmonitor.com
Updated Date: 2026-05-07T16:32:40Z
Creation Date: 2010-10-21T21:02:49Z
Registry Expiry Date: 2026-10-21T21:02:49Z
Registrar: MarkMonitor Inc.
Registrar IANA ID: 292
Registrar Abuse Contact Email: abusecomplaints@markmonitor.com
Registrar Abuse Contact Phone: +1.2083895740
Domain Status: clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited
Domain Status: serverDeleteProhibited https://icann.org/epp#serverDeleteProhibited
Domain Status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited
Domain Status: serverTransferProhibited https://icann.org/epp#serverTransferProhibited
Domain Status: clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited
Domain Status: ",0,hostmaster@amazon.com
2026-06-24 07:38:32,AFFILIATE_EMAILADDR,sfp_email,"   Domain Name: AWSDNS-03.COM
   Registry Domain ID: 1621572989_DOMAIN_COM-VRSN
   Registrar WHOIS Server: whois.markmonitor.com
   Registrar URL: http://www.markmonitor.com
   Updated Date: 2026-04-20T17:50:11Z
   Creation Date: 2010-10-21T21:02:44Z
   Registry Expiry Date: 2026-10-21T21:02:44Z
   Registrar: MarkMonitor Inc.
   Registrar IANA ID: 292
   Registrar Abuse Contact Email: abusecomplaints@markmonitor.com
   Registrar Abuse Contact Phone: +1.2086851750
   Domain Status: clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited
   Domain Status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited
   Domain Status: clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited
   Domain Status: serverDeleteProhibited https://icann.org/epp#serverDeleteProhibited
   Domain Status: serverTransferProhibited https://icann.org/epp#serverTransferProhibited
   Domain Status: serverUpdateProhibited https://icann.org/epp#serverUpdateProhibited
   Name Server:",0,hostmaster@amazon.com
2026-06-24 07:38:31,AFFILIATE_EMAILADDR,sfp_email,"   Domain Name: AMAZON.COM
   Registry Domain ID: 281209_DOMAIN_COM-VRSN
   Registrar WHOIS Server: whois.markmonitor.com
   Registrar URL: http://www.markmonitor.com
   Updated Date: 2026-04-22T20:57:33Z
   Creation Date: 1994-11-01T05:00:00Z
   Registry Expiry Date: 2026-10-31T04:00:00Z
   Registrar: MarkMonitor Inc.
   Registrar IANA ID: 292
   Registrar Abuse Contact Email: abusecomplaints@markmonitor.com
   Registrar Abuse Contact Phone: +1.2086851750
   Domain Status: clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited
   Domain Status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited
   Domain Status: clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited
   Domain Status: serverDeleteProhibited https://icann.org/epp#serverDeleteProhibited
   Domain Status: serverTransferProhibited https://icann.org/epp#serverTransferProhibited
   Domain Status: serverUpdateProhibited https://icann.org/epp#serverUpdateProhibited
   Name Server: NS-144",0,hostmaster@amazon.com
2026-06-24 07:38:18,AFFILIATE_EMAILADDR,sfp_email,"   Domain Name: AMAZONAWS.COM
   Registry Domain ID: 197784869_DOMAIN_COM-VRSN
   Registrar WHOIS Server: whois.markmonitor.com
   Registrar URL: http://www.markmonitor.com
   Updated Date: 2024-01-29T18:09:26Z
   Creation Date: 2005-08-18T02:10:45Z
   Registry Expiry Date: 2027-01-16T04:59:59Z
   Registrar: MarkMonitor Inc.
   Registrar IANA ID: 292
   Registrar Abuse Contact Email: abusecomplaints@markmonitor.com
   Registrar Abuse Contact Phone: +1.2086851750
   Domain Status: clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited
   Domain Status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited
   Domain Status: clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited
   Domain Status: serverDeleteProhibited https://icann.org/epp#serverDeleteProhibited
   Domain Status: serverTransferProhibited https://icann.org/epp#serverTransferProhibited
   Domain Status: serverUpdateProhibited https://icann.org/epp#serverUpdateProhibited
   Name Server: ",0,hostmaster@amazon.com
2026-06-24 07:38:22,AFFILIATE_INTERNET_NAME,sfp_dnsresolve,2404:6800:4000:1025::1a,0,lcbomp-in-f26.1e100.net
2026-06-24 07:38:21,AFFILIATE_INTERNET_NAME,sfp_dnsresolve,192.178.211.26,0,lcbomp-in-f26.1e100.net
2026-06-24 07:38:26,AFFILIATE_INTERNET_NAME,sfp_dnsresolve,2600:9000:5305:2900::1,0,ns-1321.awsdns-37.org
2026-06-24 07:38:26,AFFILIATE_INTERNET_NAME,sfp_dnsresolve,205.251.197.41,0,ns-1321.awsdns-37.org
2026-06-24 07:38:17,PROVIDER_DNS,sfp_dnsraw,amazonaws.com,0,ns-1321.awsdns-37.org
2026-06-24 07:38:17,AFFILIATE_INTERNET_NAME,sfp_dnsraw,amazonaws.com,0,ns-1321.awsdns-37.org
2026-06-24 07:38:16,PROVIDER_DNS,sfp_dnsraw,vulnweb.com,0,ns-136.awsdns-17.com
2026-06-24 07:38:16,AFFILIATE_INTERNET_NAME,sfp_dnsraw,vulnweb.com,0,ns-136.awsdns-17.com
2026-06-24 07:38:24,AFFILIATE_INTERNET_NAME,sfp_dnsresolve,205.251.192.136,0,ns-136.awsdns-17.com
2026-06-24 07:38:24,AFFILIATE_INTERNET_NAME,sfp_dnsresolve,2600:9000:5300:8800::1,0,ns-136.awsdns-17.com
2026-06-24 07:38:25,AFFILIATE_INTERNET_NAME,sfp_dnsresolve,2600:9000:5305:aa00::1,0,ns-1450.awsdns-53.org
2026-06-24 07:38:16,PROVIDER_DNS,sfp_dnsraw,vulnweb.com,0,ns-1450.awsdns-53.org
2026-06-24 07:38:17,AFFILIATE_INTERNET_NAME,sfp_dnsraw,vulnweb.com,0,ns-1450.awsdns-53.org
2026-06-24 07:38:25,AFFILIATE_INTERNET_NAME,sfp_dnsresolve,205.251.197.170,0,ns-1450.awsdns-53.org
2026-06-24 07:38:16,PROVIDER_DNS,sfp_dnsraw,vulnweb.com,0,ns-1588.awsdns-06.co.uk
2026-06-24 07:38:16,AFFILIATE_INTERNET_NAME,sfp_dnsraw,vulnweb.com,0,ns-1588.awsdns-06.co.uk
2026-06-24 07:38:19,AFFILIATE_INTERNET_NAME,sfp_dnsresolve,2600:9000:5306:3400::1,0,ns-1588.awsdns-06.co.uk
2026-06-24 07:38:19,AFFILIATE_INTERNET_NAME,sfp_dnsresolve,205.251.198.52,0,ns-1588.awsdns-06.co.uk
2026-06-24 07:38:25,AFFILIATE_INTERNET_NAME,sfp_dnsresolve,205.251.198.134,0,ns-1670.awsdns-16.co.uk
2026-06-24 07:38:26,AFFILIATE_INTERNET_NAME,sfp_dnsresolve,2600:9000:5306:8600::1,0,ns-1670.awsdns-16.co.uk
2026-06-24 07:38:17,PROVIDER_DNS,sfp_dnsraw,amazonaws.com,0,ns-1670.awsdns-16.co.uk
2026-06-24 07:38:17,AFFILIATE_INTERNET_NAME,sfp_dnsraw,amazonaws.com,0,ns-1670.awsdns-16.co.uk
2026-06-24 07:38:27,AFFILIATE_INTERNET_NAME,sfp_dnsresolve,2600:9000:5300:1b00::1,0,ns-27.awsdns-03.com
2026-06-24 07:38:17,PROVIDER_DNS,sfp_dnsraw,amazonaws.com,0,ns-27.awsdns-03.com
2026-06-24 07:38:18,AFFILIATE_INTERNET_NAME,sfp_dnsraw,amazonaws.com,0,ns-27.awsdns-03.com
2026-06-24 07:38:27,AFFILIATE_INTERNET_NAME,sfp_dnsresolve,205.251.192.27,0,ns-27.awsdns-03.com
2026-06-24 07:38:24,AFFILIATE_INTERNET_NAME,sfp_dnsresolve,205.251.194.45,0,ns-557.awsdns-05.net
2026-06-24 07:38:24,AFFILIATE_INTERNET_NAME,sfp_dnsresolve,2600:9000:5302:2d00::1,0,ns-557.awsdns-05.net
2026-06-24 07:38:16,PROVIDER_DNS,sfp_dnsraw,vulnweb.com,0,ns-557.awsdns-05.net
2026-06-24 07:38:16,AFFILIATE_INTERNET_NAME,sfp_dnsraw,vulnweb.com,0,ns-557.awsdns-05.net
2026-06-24 07:38:26,AFFILIATE_INTERNET_NAME,sfp_dnsresolve,2600:9000:5303:c700::1,0,ns-967.awsdns-56.net
2026-06-24 07:38:26,AFFILIATE_INTERNET_NAME,sfp_dnsresolve,205.251.195.199,0,ns-967.awsdns-56.net
2026-06-24 07:38:17,PROVIDER_DNS,sfp_dnsraw,amazonaws.com,0,ns-967.awsdns-56.net
2026-06-24 07:38:17,AFFILIATE_INTERNET_NAME,sfp_dnsraw,amazonaws.com,0,ns-967.awsdns-56.net
2026-06-24 07:38:17,DNS_TEXT,sfp_dnsraw,amazonaws.com,0,pf2vv39dfkf9tszsg5lggfs6tp6bkjn4
2026-06-24 07:38:27,AFFILIATE_INTERNET_NAME,sfp_dnsresolve,44.234.196.131,0,smtp01.us-west-2.mail-perimeter.amazon.com
2026-06-24 07:38:17,DNS_TEXT,sfp_dnsraw,amazonaws.com,0,spf2.0/pra include:amazon.com ~all
2026-06-24 07:38:17,DNS_SPF,sfp_dnsraw,amazonaws.com,0,spf2.0/pra include:amazon.com ~all
2026-06-24 07:38:15,INTERNET_NAME,SpiderFoot UI,testphp.vulnweb.com,0,testphp.vulnweb.com
2026-06-24 07:38:15,RAW_DNS_RECORDS,sfp_dnsraw,testphp.vulnweb.com,0,"testphp.vulnweb.com. 10800 IN TXT ""google-site-verification:toEctYsulNIxgraKk7H3z58PCyz2IOCc36pIupEPmYQ"""
2026-06-24 07:38:23,AFFILIATE_INTERNET_NAME,sfp_dnsresolve,2404:6800:4008:c01::1b,0,tp-in-f27.1e100.net
2026-06-24 07:38:23,AFFILIATE_INTERNET_NAME,sfp_dnsresolve,108.177.125.27,0,tp-in-f27.1e100.net
2026-06-24 07:38:17,DNS_TEXT,sfp_dnsraw,amazonaws.com,0,v=spf1 include:amazon.com ~all
2026-06-24 07:38:17,DNS_SPF,sfp_dnsraw,amazonaws.com,0,v=spf1 include:amazon.com ~all
2026-06-24 07:38:16,DNS_TEXT,sfp_dnsraw,vulnweb.com,0,v=spf1 ~all
2026-06-24 07:38:16,DNS_SPF,sfp_dnsraw,vulnweb.com,0,v=spf1 ~all
2026-06-24 07:38:15,DOMAIN_NAME_PARENT,sfp_dnsresolve,testphp.vulnweb.com,0,vulnweb.com
2026-06-24 07:38:16,RAW_DNS_RECORDS,sfp_dnsraw,vulnweb.com,0,"vulnweb.com. 10800 IN MX 10 aspmx.l.google.com.
vulnweb.com. 10800 IN MX 10 alt4.aspmx.l.google.com.
vulnweb.com. 10800 IN MX 10 alt2.aspmx.l.google.com.
vulnweb.com. 10800 IN MX 10 alt3.aspmx.l.google.com.
vulnweb.com. 10800 IN MX 10 alt1.aspmx.l.google.com."
2026-06-24 07:38:16,RAW_DNS_RECORDS,sfp_dnsraw,vulnweb.com,0,"vulnweb.com. 10800 IN TXT ""v=spf1 ~all""
vulnweb.com. 10800 IN TXT ""google-site-verification=4LQORV-lTi-d4GPxtBEQWmFnwff7UAazQc9gZvHukbw"""
2026-06-24 07:38:16,RAW_DNS_RECORDS,sfp_dnsraw,vulnweb.com,0,"vulnweb.com. 83588 IN NS ns-136.awsdns-17.com.
vulnweb.com. 83588 IN NS ns-1450.awsdns-53.org.
vulnweb.com. 83588 IN NS ns-1588.awsdns-06.co.uk.
vulnweb.com. 83588 IN NS ns-557.awsdns-05.net."
2026-06-24 07:38:29,AFFILIATE_EMAILADDR,sfp_email,"This domain is protected by the Registry Lock service. If you are the registrant and wish to take action on this lock, please contact your registrar.

Domain Name: awsdns-37.org
Registry Domain ID: REDACTED
Registrar WHOIS Server: whois.markmonitor.com
Registrar URL: http://www.markmonitor.com
Updated Date: 2026-05-06T18:09:01Z
Creation Date: 2010-10-21T21:03:28Z
Registry Expiry Date: 2026-10-21T21:03:28Z
Registrar: MarkMonitor Inc.
Registrar IANA ID: 292
Registrar Abuse Contact Email: abusecomplaints@markmonitor.com
Registrar Abuse Contact Phone: +1.2083895740
Domain Status: clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited
Domain Status: serverDeleteProhibited https://icann.org/epp#serverDeleteProhibited
Domain Status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited
Domain Status: serverTransferProhibited https://icann.org/epp#serverTransferProhibited
Domain Status: clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited
Domain Status: ",0,whoisrequest@markmonitor.com
